,id,content,pseudo_label,bert-embedding
1200,5.68928e+17,@SouthwestAir I'm on the 10:55 flight! Everyone has been so nice and helpful! I'm just hoping we'll get to fly out! Thank you! ;),pos,-0.01339313481003046
1201,5.68905e+17,@united please tell me I'm going to make my connecting flight from O'hare to #STL #SouthBendINWhere 🙏 http://t.co/qGwK10dEwv,neu,-0.013222740031778812
1202,5.68889e+17,@SouthwestAir  after 38 minutes on the phone I'm given another number to call now still on hold with them. http://t.co/1ZT2kEe8up,neg,-0.012195639312267303
1203,5.68874e+17,@SouthwestAir so u guys Cancelled Flight #bna flights &amp; don't bother 2 alert passengers? What gives?,neg,-0.010027062147855759
1204,5.68868e+17,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,neg,-0.0112661924213171
1205,5.68851e+17,@united contd... I am being told that I am asking for a refund on a used ticket on a flight that got Cancelled Flightled how is the ticket used?,neg,-0.01167830266058445
1206,5.68849e+17,@JetBlue and @WSJ team up offering in-flight access to journal content http://t.co/PTsbkA4cDJ,neu,-0.011150850914418697
1207,5.68835e+17,@USAirways will you please start offering more routes out of @triflight to more locations instead of just charlotte and atlanta,neu,-0.009691371582448483
1208,5.68835e+17,@united workin on it. Waiting on him to reply.,neu,-0.00983843207359314
1209,5.6866e+17,@JetBlue and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Nassau News Live http://t.co/7E5bxwG16t,neu,-0.011713212355971336
1210,5.68612e+17,@united What happens on 9:11 a.m. of 9/11 2spooky 4me m8 such spook much scare,neu,-0.01236825343221426
1211,5.68605e+17,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel,pos,-0.010951831005513668
1212,5.68529e+17,"@SouthwestAir my trip is a month away...why do you consider it ""around the corner""? Is that a setting I can change?",neg,-0.011723242700099945
1213,5.68492e+17,@USAirways Still irritated that our well planned and booked return was messed with &amp; with no warning.,neg,-0.009755383245646954
1214,5.68478e+17,@SouthwestAir Is your BWI-SJD service seasonal? Wasn't part of extension. Called intl desk. They didn't know. Want to fly in Sept on Sat.,neg,-0.011384050361812115
1215,5.68448e+17,@JetBlue thank you!,pos,-0.009005144238471985
1216,5.68427e+17,@SouthwestAir Hi do you know why WN4287 is already delayed until 9:35pm tonight? Thanks !,neu,-0.01112633477896452
1217,5.68377e+17,@SouthwestAir hates guitar players. Chgd for oversize AND extra bag on my acoustic guitar. Epic fail.,neg,-0.008864662609994411
1218,5.68305e+17,@SouthwestAir ugh kicking myself for missing out on #destinationdragons. I need some @Imaginedragons back in my life  http://t.co/sbEhi46bMk,neu,-0.013210979290306568
1219,5.68105e+17,@JetBlue  I'm game if you're buying!!  ;),neu,-0.01044758316129446
1220,5.68085e+17,@SouthwestAir Didn't see travel had to be compete for unused funds by expiration date hidden in the fine print. Never saw that before.,neg,-0.010478226467967033
1221,5.68052e+17,@SouthwestAir when will you be accepting reservations past August 7?,neg,-0.00990903377532959
1222,5.67972e+17,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),neg,-0.013679496943950653
1223,5.67902e+17,"@JetBlue That makes sense. It sucks, though, because now I'll be stuck in the airport for 5+ hours and Late Flight to my meeting.",neg,-0.013143361546099186
1224,5.67873e+17,@JetBlue supervisor humiliated us and was uncompromising. We were completely blindsided!,neg,-0.010248447768390179
1225,5.67775e+17,@united you are really trying me today.,neg,-0.009594477713108063
1226,5.67767e+17,@united I don't need to make any changes. I reserved my seats when I bought my tickets and there was an error &amp; now there are no comp seats,neg,-0.011725160293281078
1227,5.67754e+17,@USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you! :),pos,-0.011327366344630718
1228,5.67732e+17,@united No but u cld explain how such a disorganized and inefficient company w surly and obviously unhappy employees stays in business.,neg,-0.012757541611790657
1229,5.67726e+17,@USAirways @AmericanAir you make Spirit look like the gem of air travel. You haven't handle this winter storm very well...,neg,-0.01158116664737463
1230,5.67719e+17,@SouthwestAir I'm showing flight 4720 delayed again. Would my boarding pass still be good or was my seat given away?,neg,-0.011026485823094845
1231,5.67718e+17,@JetBlue I hear that the new thing in your planes are the Fly-Fi. How I can check if the flight that Im going to take have it?,neu,-0.011247201822698116
1232,5.67702e+17,@SouthwestAir on hold for 2 hours and then you hung up 3 Cancelled Flightled flights. Running out of daycare for our kids who are trapped at home.,neg,-0.010634462349116802
1233,5.701749648562668e+17,@AmericanAir  oh no she left the counter and went downstairs.  Then she told Elise an agent that joined her not to come over to counter.,neg,-0.010245476849377155
1234,5.7017479442509824e+17,@AmericanAir Of course you are because that's your companies job! You guys failed at it in the first place. Upgrade me and then we'll talk.,neu,-0.012362219393253326
1235,5.7017471307236966e+17,"@JetBlue Flight 1447 (N351JB) ""JBLU"" arrives at @FlyTPA following flight from Westchester County Airport http://t.co/xX2M2jxQep",neu,-0.01243289653211832
1236,5.701742842844979e+17,"@AmericanAir @Delta Maybe? Long trip, Late Flight night &amp; queues at baggage claims in two terminals, no good. I thought I paid for it 50$ instead.",neg,-0.010699070990085602
1237,5.701736904757289e+17,@AmericanAir you really need some customer service training for your unhappy EEs in the morning in Chicago. Gate K20 at 430 chking her schd,neg,-0.010012884624302387
1238,5.701731817276744e+17,@JetBlue no seat assignment 5 mins before a flight...line 20 people deep. Guess I'm sitting with the baggage? @MarinaDomine,neg,-0.010927567258477211
1239,5.7017309077429446e+17,@united did our bags leave Washington yet? That would be convenient seeing as we left there a day ago. #UnitedAirlines #lostluggage,neg,-0.011267420835793018
1240,5.701729211021434e+17,@united so if I'm flying 1st class just one leg to Chicago but not on my long flight to China am I still able to use the lounge in Chicago,neu,-0.010211672633886337
1241,5.701725499104092e+17,".@AmericanAir (2/3) ...I sat on the runway for 4 MORE HRS b4 takeoff (10 hrs Late Flight, 4:30 AM). Pilot plainly stated it was a comp/mech issue.",neg,-0.011608871631324291
1242,5.701719866489651e+17,".@AmericanAir Alright prove it: (1/3) 3 days ago, I sat on a plane at JFK for 3 hrs, deplaned for 3 more, and when I re-boarded...",neg,-0.012158951722085476
1243,5.701698511567012e+17,@AmericanAir I'm trying to choose my seats but every time I go to the next flight I get system error,neg,-0.009647971950471401
1244,5.7016956737440154e+17,"@united according to your DMs, I'm not owed a refund. please may I be provided with a contact number before I go to my bank to file claim",neg,-0.012234017252922058
1245,5.701682034704466e+17,"@JetBlue here we go again, 2nd round trip to CA in a week #TrueBlue",neu,-0.01044407021254301
1246,5.701677269725389e+17,"@AmericanAir Thanks, both airlines said that it is located at AA Detroit. Also was informed that it flew with AA, which shouldn't matter.",pos,-0.01050629559904337
1247,5.701660716401336e+17,"@AmericanAir We did talk with Delta for about hour over phone, and I got a number from Delta that they asked to give to AA, which I did.",neu,-0.010549219325184822
1248,5.7016545978345056e+17,@united about 3 hours ago. I need to work out if my bag can make it to my hotel here in time or if it will need to go elsewhere.,neg,-0.011011295951902866
1249,5.701648101444813e+17,@united Okay thank you,neu,-0.008800108917057514
1250,5.7016465406183834e+17,@AmericanAir Policy makers need to change their mindset on aviation. Flying is not for... http://t.co/DQnn0Rf1V8,neg,-0.011880516074597836
1251,5.701636621005496e+17,@united I've filed the claim but have no way of calling for updates. Is there another way to do this?,neu,-0.012071694247424603
1252,5.70163418637996e+17,"@AmericanAir already did- reply was ""sorry. we believe this to be fair."" as a journalist writing an article on my trip i will include this",neu,-0.01155187375843525
1253,5.701632595604521e+17,@united pls properly train your agents. Requested to speak to 1k customer service &amp; was transferred to a dead end. Not even open at this hr,neg,-0.010339953005313873
1254,5.701622126162125e+17,"@AmericanAir leave us stranded, send baggage with important medication to different city for 4days&amp;apologise with a $50 voucher. appalling.",neg,-0.011559092439711094
1255,5.701603944944804e+17,@united Thanks for remembering to load my bag onto my connecting flight. Oh wait you forgot. Iceland should be fun with no clothes....,neg,-0.012319729663431644
1256,5.7016027793474765e+17,@united Thank you for the cheese platter and abundance of entertainment options. Time just flew by.,pos,-0.01200185902416706
1257,5.7016015349377434e+17,"@AmericanAir I've been trying to change a Thursday flight and there's a ridiculous wait time on the phone, and your website isn't helping",neg,-0.012659120373427868
1258,5.701601206986793e+17,"@united customer service is atrocious! You have disrupted my travel plans, you have lost my luggage and it is impossible to TALK TO A HUMAN",neg,-0.01157546415925026
1259,5.701597414413353e+17,@united terminal at MIA should have food open before 5am esp when there are flights at 6am. Two hours early like recommended. Can't eat.,neg,-0.011160717345774174
1260,5.701591337957417e+17,@AmericanAir @Slacksoft_uk I saw an American 767 in old colours at @HeathrowAirport on Saturday! Was surprised to see!,neu,-0.011552290990948677
1261,5.7015898061135046e+17,@AmericanAir We all did! Skipper's walk-around too :(,neg,-0.008915435522794724
1262,5.701574094586429e+17,@usairways I will make sure to never use your incompetent airlines again. My luggage has been out for delivery for 24 hours.,neg,-0.0120736388489604
1263,5.701572101830697e+17,"@usairways My flight was Cancelled Flighted Saturday. Why was my luggage not at the airport? Today, I'm supposed to have it delivered. Pathetic",neg,-0.011867240071296692
1264,5.701569895416873e+17,@usairways  Thank you for allowing me to spend more money on vacation by buying things I already bought.,neg,-0.011533590033650398
1265,5.7015677729735066e+17,@usairways Thanks so much for ruining my vacation. I really couldn't have done it without you.,neg,-0.013071657158434391
1266,5.701536108704563e+17,@AmericanAir Thank you for the acknowledgement. The IFE didn't work all that well anyway so maybe time to upgrade to lower profile system.,neg,-0.0129636749625206
1267,5.7015300007912646e+17,@AmericanAir thanks for the canned reply.,neg,-0.009938829578459263
1268,5.70152557475029e+17,"@AmericanAir just went to check into flight 24 hr advance, again husband and I are seated separately for 6hr flight! why does this happen??",neg,-0.01140441931784153
1269,5.7015199547202765e+17,@USAirways it's not like I'm trying to leave earlier just for fun. I don't want to get stuck in DC if we have bad weather in RDU.,neg,-0.012733416631817818
1270,5.701517034100531e+17,@USAirways some flexibility on your part would be nice. This is why I love @SouthwestAir. They're flexible &amp; not trying to take all my $.,neg,-0.011673137545585632
1271,5.701516984899543e+17,@united it was UA flight 1001! Now I'm currently stuck in Portland because I missed my ride because of the 3 hour delay. #GetMartyHome,neg,-0.012386325746774673
1272,5.7015167207020544e+17,"@united has not responded to my various requests for contact numbers, does anyone know the UK customer service number for #UnitedAirlines",neg,-0.010830063372850418
1273,5.701507410226176e+17,@AmericanAir no; I just expect a higher level of customer service &amp; for the flight crews to give us accurate information,neg,-0.010201987810432911
1274,5.701464675429335e+17,@AmericanAir or at the very least an explanation on why no one told me my flight was Cancelled Flightled!,neg,-0.010536878369748592
1275,5.7014639559366656e+17,"@AmericanAir I tried when I landed, but there was no-one there.  I've emailed your customer service twice now who don't seem to care.",neg,-0.013122166506946087
1276,5.701463486134067e+17,"@AmericanAir no I've since rebooked with another airline, what I would like is compensation for all the time/money lost!",neg,-0.011793616227805614
1277,5.701460911417221e+17,"@AmericanAir nothing, you have done enough.",neg,-0.009806148707866669
1278,5.701455440788152e+17,@AmericanAir I was rebooked on a flight that was too Late Flight for my connection!,neg,-0.009522509761154652
1279,5.7014510641577165e+17,@AmericanAir Such a suprise! New vanity kit set for frequent travellers 😀 thank you AA! http://t.co/fA7Nygn1Ux,pos,-0.012511227279901505
1280,5.701440254513398e+17,@united how we looking on getting those bags to Lusaka,neg,-0.009167627431452274
1281,5.701432009350636e+17,@AmericanAir gah this is so frustrating! Nobody has my address here in the USA. Where are my bags!?!? So disorganised!!!!!!!!!!!,neg,-0.014140750281512737
1282,5.70143097809707e+17,@united Could you update me on the suitcase please? The online and phone tracking told me nothing. I was told I'd have it back yesterday!,neg,-0.011546548455953598
1283,5.7014266524696576e+17,@AmericanAir lovely flight back from MIA to LHR - great crew - thanks :-)),pos,-0.008932467550039291
1284,5.7014227872907674e+17,"@AmericanAir I have emailed several times.hand wrote a letter,went to airport,called.please fix this! Or @abc7newsBayArea please help!",neg,-0.011399981565773487
1285,5.7014226329001165e+17,@united thank you. Been trying for two days to set this up.,pos,-0.010427027940750122
1286,5.701412427695596e+17,"@AmericanAir offered me a cot to sleep on?After they Cancelled Flightled my flight. A fucking cot. What about a hotel, like you're supposed to provide",neg,-0.011403842829167843
1287,5.701397936081756e+17,@AmericanAir over the last year 50% of my flights have been delayed or Cancelled Flightled.  I'm done with you.,neg,-0.011619235388934612
1288,5.701393641785303e+17,@AmericanAir another generic response guys? Cmon. You're terrible. How about an actual helpful person? Not all the rude employees at LAX,neg,-0.01124199666082859
1289,5.7013882603271366e+17,@united just 1 last thing. U guys shouldn't be charging $ for drinks on a transatlantic flight,neg,-0.010262780822813511
1290,5.7013830776757856e+17,"@AmericanAir I tried, EXTREMELY RUDE. Even the supervisor. And when I asked to speak to HIS supervisor I was told no",neg,-0.010709739290177822
1291,5.701373597878272e+17,"@AmericanAir yes but you are still human I hope, dealing with all the horror stories people share... I complained to DOT. Everyone should",neg,-0.011971913278102875
1292,5.7013718344260806e+17,@JetBlue sure is 💙,pos,-0.008072403259575367
1293,5.701370637162168e+17,@AmericanAir try contacting everyone on that flight with a refund offer and we might believe you are sincere,neg,-0.010863548144698143
1294,5.701369770744914e+17,@united LHR arrival lounge #fail. Waited 20 mins for shower then left to find hotel. U know how many passengers u carry. Planning???,neg,-0.011666270904242992
1295,5.7013670687727206e+17,@AmericanAir I have filed multiple complaints. I prefer to continue warning the public instead of wasting more time with this inhumane corp.,neg,-0.01136285811662674
1296,5.701361301268972e+17,@AmericanAir worst experience of my life avoid at all costs they will lose your belongings and have no humanity to even offer compensation,neg,-0.010592306964099407
1297,5.7013555715158016e+17,@united Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx,neu,-0.013168733566999435
1298,5.701354023060808e+17,@AmericanAir terror story my luggage was delayed both ways on an international flight for over 5 days total #angrycustomer,neg,-0.010037709958851337
1299,5.701352051235308e+17,@AmericanAir WORST SERVICE EVER!! Delayed flights for more than 5 hours plus you missed my bag! And your employees are rude 😡😡,neg,-0.010532856918871403
1300,5.7013494782808064e+17,@AmericanAir thanks for the generic computer generated response. How about you accommodate your travelers instead of just saying sorry,neg,-0.011297328397631645
1301,5.701336218701742e+17,@AmericanAir they are giving cots to the people that did not get hotel rooms...that is terrible..,neg,-0.010526131838560104
1302,5.701336072238408e+17,@USAirways Excited that I'll be flying from Syracuse to interview in Dallas on Friday for the FA position- this is a goal &amp; dream of mine!,pos,-0.011168336495757103
1303,5.701327155775529e+17,"@AmericanAir I did twice.got a letter back saying that your company ""doesn't issue refunds for phone bills"" help!phone will be shut off",neg,-0.011201574467122555
1304,5.7013241058891776e+17,"@AmericanAir oh, yeah. I guess those are two different things. 3 am does weird things to my brain. Thanks again! xox",neu,-0.012439814396202564
1305,5.701307924430397e+17,@AmericanAir yes. No one is answering and I'm on a train,neu,-0.010814642533659935
1306,5.701307463562117e+17,"@AmericanAir TY! But, their site says "" Please note that we do not offer a print subscription service for American Way. ...""",neg,-0.010414880700409412
1307,5.7012984359499776e+17,@AmericanAir its not weather thats why i said the other people received hotel rooms while the people at the end of the line did not get them,neg,-0.010790491476655006
1308,5.701298289694597e+17,@united completed form but doubt it's any use. UA doesn't care. 6 day vacation will now be 5. Sure UA won't feel responsibility for that...,neg,-0.01208778377622366
1309,5.701288474394173e+17,@AmericanAir just hoping/praying for a safe flight. They've had to stop and de-ice our plane yet again😞,neu,-0.011056890711188316
1310,5.7012863395773645e+17,"@AmericanAir after losing my bags for 4 days&amp;charging me $475 to""arrange pick up""in argentina,claiming tollfree: won't reimburse me. Help!",neg,-0.011544383130967617
1311,5.701281264806748e+17,"@AmericanAir pity that a machine replied, or perhaps my story not unusual. Expected better response given article in in-flight magazine.",neg,-0.010790297761559486
1312,5.701270358901842e+17,"@AmericanAir i have been rebooked for the 7am flight. My questions is, why do some people get hotel and the others don't like myself?",neg,-0.011687662452459335
1313,5.7012666892229434e+17,@united Definitely a compliment! I really thought my bag was lost after it was sent on to another airport. In the end I am a happy customer,pos,-0.012036609463393688
1314,5.701263892796621e+17,@AmericanAir I responded. Your info different than your customer service line,neg,-0.009914938360452652
1315,5.7012597619521946e+17,@USAirways thank you for reaching out to me. Hopefully my request will be fixed and I can remain a loyal customer.,neg,-0.01189545076340437
1316,5.7012499317620326e+17,@AmericanAir done,neu,-0.008008114993572235
1317,5.7012459618095514e+17,@VirginAmerica LAX to EWR - Middle seat on a red eye. Such a noob maneuver. #sendambien #andchexmix,neu,-0.010418095625936985
1318,5.70123872168575e+17,"@AmericanAir will not help us on the phone, at the gate or in checkin. I book travel for clients and cannot believe the lack of service",neg,-0.010448046028614044
1319,5.701234951804109e+17,"@AmericanAir no no no, YOU DM me, I pay you money and you want to me to reach out to you for help? How about the other way around",neg,-0.012232617475092411
1320,5.7012338692553926e+17,@AmericanAir I had a 6am flight I can get no rest because I have to wait another 2 hours to receive an automated phone call. #neveragain,neg,-0.011819850653409958
1321,5.701233044989174e+17,@AmericanAir does not know the meaning of customer service. Nightmare. Paid for direct flight. Bumped to Dallas. Flight Cancelled Flighted. Terrible,neg,-0.009754227474331856
1322,5.701232078245683e+17,@AmericanAir that's absolutely horrible customer service. The person supposed to call me can't immediately call back when disconnected???,neg,-0.011595695279538631
1323,5.701231365422244e+17,@AmericanAir will do. I also passed the website around to other passengers.,neu,-0.009233069606125355
1324,5.70122982863061e+17,@AmericanAir my flight was Cancelled Flightled I called they said they'd call back in 1:36. They did And hung up now saying I have to wait 2 hrs!!,neg,-0.013395208865404129
1325,5.701229627260396e+17,@AmericanAir *does = doesn't,neg,-0.00936048198491335
1326,5.7012295869547725e+17,@united thanx so much. You followed through and emailed me a $1000 ticket voucher. #unitedairlines they do care,pos,-0.011091240681707859
1327,5.701228680396349e+17,@AmericanAir Okay... If someone does it look for it now my fear is it will be lost forever. It's a very small item.,neg,-0.011824816465377808
1328,5.7012218307209216e+17,@AmericanAir what kind if airlines do you guys run? The people that got in line first received hotel vouchers? Terrible customer service!,neg,-0.009879614226520061
1329,5.701216895033016e+17,"@AmericanAir @emxlyy ""The wheel was broken when we got it. We swear.""",neg,-0.010306877084076405
1330,5.7012167309919034e+17,@AmericanAir Cancelled Flightled flight from fresno then rebooked for LAX now flight Cancelled Flightled again and its midnight with no more hotel available???,neg,-0.011393471620976925
1331,5.701215884876636e+17,"@united this will definitely be a trip to remember EWR-STI second of the season, first on seat 35A because it pays to be loyal!",pos,-0.01098080538213253
1332,5.701213619532022e+17,"@united nope, they told us it was time for them to go home and to sleep at the airport. Even though they assured us we would get a room...",neg,-0.011337360367178917
1333,5.7012132119289446e+17,@JetBlue wants Customs at Long Beach Airport for future international flights. By @EricBradleyPT http://t.co/J6Hb4JDvER cc: @BrianSumers,neu,-0.012372816912829876
1334,5.701212760162345e+17,@AmericanAir I'll give a reward for whoever finds and returns to me on Thurs when I fly back thru @dfwairport. I ❤️ these earrings!!,neg,-0.011448808945715427
1335,5.701211356034867e+17,@united keep me updated. Let me know that the bags make the flight to j-burg,neu,-0.01055397279560566
1336,5.701204324536156e+17,@USAirways it doesn't take 6 days to respond to an already open case!,neg,-0.009419973939657211
1337,5.701198533123113e+17,"@usairways great crew for flight 504 PHX to YVR tonight! Friendly, efficient. Awesome job.",pos,-0.009410894475877285
1338,5.701194572863283e+17,"@united ..back for the expensive holiday, he worked all year to pay for, that you RUINED! We want compensation &amp; his original case back!",neg,-0.010367505252361298
1339,5.701194444517458e+17,"@AmericanAir checked in at Des Moines, lay over in ORD, final destination Austin, Texas.  Baggage was only checked to ORD.",neg,-0.01053280383348465
1340,5.701192479821373e+17,@united thanks United I understand that. But he would actually like his own bag back! What have you done with it?! He also wants the money..,neg,-0.010826203040778637
1341,5.701186685514588e+17,@AmericanAir and btwn gate a8 &amp; a15 I lost a diamond earring #dayjustgotWORSE! Pls have maintenance look for it!! http://t.co/UieSR3GHHO,neu,-0.0118024330586195
1342,5.701165951938109e+17,"@AmericanAir we then had to deplane, and change planes.",neu,-0.008815743960440159
1343,5.701164872785018e+17,"@AmericanAir you guys Cancelled Flightled my flight for today and booked me for tomorrow, so unfortunately i have rebooked. Thanks",neg,-0.01018983032554388
1344,5.701163296943104e+17,"@AmericanAir after running from one flight, because we had 10 mins, to our next flight, we then sat on our plane for an hour.",neg,-0.010388140566647053
1345,5.701162092634276e+17,"@united frankly worse customer service ever. Problems will happen, how you deal defines a company. Never again United.",neg,-0.00948613602668047
1346,5.7011598871416416e+17,@AmericanAir but your flight crews &amp; ground crews have handled situation well. Texting notification let me catch a few winks during delay.,pos,-0.010231796652078629
1347,5.7011553290656966e+17,@AmericanAir Thx! I hope so. IAH to DFW to OKC has turned out to be a LONG trip today and I have to work tomorrow.,pos,-0.011218845844268799
1348,5.701154525688914e+17,"@united It's still a valid flight. Just seems strange to delay for Late Flight inbound crew,  7 hours from now, when the plane is already here.",neg,-0.010517149232327938
1349,5.701153660237701e+17,@united Thanks for the lack of help and the canned response from the 1K desk!,neg,-0.009647002443671227
1350,5.701153395155927e+17,@AmericanAir I understand that but I'm hoping I can rectify this in advance. I would call but I am in AUH. I just need my one checked bag.,neg,-0.013253752142190933
1351,5.701153029917778e+17,@united   It's too bad UA has had another unforeseeable operational issue on my return flight.,neg,-0.012285688892006874
1352,5.701152862898995e+17,"@AmericanAir yeah, buy me a @Delta plane ticket from San Diego to Detroit so I can fly one of their planes home tomorrow",neg,-0.011385628953576088
1353,5.7011524374707405e+17,@united I would like to know what's going on before his current flight lands.,neu,-0.011860671453177929
1354,5.7011453644899526e+17,@united if I pay you $25 and $35 for my luggage to be delivered when I arrive. Why should I have to wait 3 additional days for its delivery?,neg,-0.011278929188847542
1355,5.701144511200748e+17,"@AmericanAir nothing to do with Mother Nature, more like poor commutation.",neg,-0.009830227121710777
1356,5.701143008886784e+17,@USAirways are people going to answer our calls?,neg,-0.009107555262744427
1357,5.701142730215342e+17,@USAirways pilot forgets to show up to work and Ricky J (gate agent) gives customers attitude. #usairwaysfail,neg,-0.010160665959119797
1358,5.701140218542121e+17,"@VirginAmerica hi! I just bked a cool birthday trip with you, but i can't add my elevate no. cause i entered my middle name during Flight Booking Problems 😢",neg,-0.011459991335868835
1359,5.701120742499287e+17,@AmericanAir is the worst airline in the entire world. I only flew them because I had to and it was the nightmare I knew it would be.,neg,-0.011075397953391075
1360,5.701107065882624e+17,@AmericanAir hey! I have a name issue on my reservation can you help?,neg,-0.009826475754380226
1361,5.701105042548572e+17,@USAirways : You Make the Reservation; We'll Make the Excuses! #usairwaysfail,neg,-0.00978113804012537
1362,5.7011038682708794e+17,@united so 8 hotels for 32 people but feel like we are being held hostage because someone has our boarding passes so we can't leave! #FAIL,neg,-0.010529441758990288
1363,5.701102806355886e+17,@USAirways Thank You for your empathy there is more to this story than just the luggage but thank you for reaching out,pos,-0.011254332959651947
1364,5.7010996151189504e+17,@USAirways is utterly unreliable! They didn't schedule a pilot for their US624 flight out of Seattle - flights are delayed #usairwaysfail,neg,-0.011065793223679066
1365,5.701098670311916e+17,@AmericanAir I DM'd you,neg,-0.008808767423033714
1366,5.701098517092188e+17,@united you are one great airline ❤️,pos,-0.008392535150051117
1367,5.701092190781522e+17,@USAirways yes but again valuable time has been lost,neg,-0.009186497889459133
1368,5.701089872841974e+17,@USAirways I don't like being lied to. No bad weather in dc md va. I've been stuck in CA all day and should've been home by now. You owe me.,neg,-0.013252965174615383
1369,5.701088017113416e+17,@united Outbound 2 bags 70 lbs bags Returning home 1 bag 50 lbs. What is your logic? And WHY? Am I writing to a Machine? Human HELP required,neg,-0.010956435464322567
1370,5.701087246368317e+17,@lindaSWC @united:  We don't like to hear you had a poor experience. Please share details w/our Customer Care team http://t.co/HIsc4NdMgZ.,neg,-0.013950795866549015
1371,5.7010851923755834e+17,@AmericanAir thank you! My lost item was located at ORD and is being returned to me.,pos,-0.010668998584151268
1372,5.7010837702968525e+17,@USAirways yes it landed at 11:40am. Should not take another 12+ hours to go 40 min drive. Was assured I would have this am.,neg,-0.011592420749366283
1373,5.701076830277181e+17,@united no Cancelled Flightn just left us to fend for ourselves when flt came in Late Flight. Getting runaround for 3 hrs. Each employee blaming  previous 1.,neg,-0.011080672033131123
1374,5.701069009702216e+17,@united This is NOT a local UNITED number for Malaysia   0011 800-55558000. What is your local United Airlines here in Kuala Lumpur ( KUL )?,neu,-0.010777050629258156
1375,5.70106717490393e+17,@united okay ase24766m. Find our luggage.,neg,-0.008855221793055534
1376,5.701065798796452e+17,@USAirways the disappointment was not the bag but that it arrived before me and I was kept 12 hrs without options in IAH,neg,-0.00969957746565342
1377,5.7010657339508736e+17,@united The agent that met us at the gate said any issues w/delays on UA1116 would have to be taken up online...,neg,-0.010355011560022831
1378,5.7010624902444646e+17,"@united I send you an urgent message via eservice@united.com.  BG0KWM   Narayanan. Please respond ASAP. Also, NO local United Tel # @ KUL",neu,-0.012253588065505028
1379,5.7010621882556416e+17,Why doesn't @AmericanAir provide a means for dialogue?  What is the fear that drives this decision?  #worstcustomerserviceever,neg,-0.010399969294667244
1380,5.701061142028616e+17,"@AmericanAir 2284, four hours Late Flightrs and we are finally flying out...too bad I missed my event",neg,-0.011585614643990993
1381,5.7010575347174605e+17,@AmericanAir please allow me to speak with someone. A dialogue would solve this issue better and faster than emailing.,neg,-0.011252188123762608
1382,5.70105696219308e+17,@USAirways can't get back lost time,neg,-0.008897759951651096
1383,5.7010566509336986e+17,@united thanks! Will you guys be getting the A380s anytime soon?,neu,-0.010367500595748425
1384,5.7010561651514566e+17,@AmericanAir it's not only my bag...it's the complete lack of respect when I called. I was hung up on. And it is my daughters bag,neg,-0.012999750673770905
1385,5.701054416881582e+17,@united But they are not... lady one phone says its in tel aviv. Tel Aviv united says its in Newark. No one knows and I have nothing...,neg,-0.012429202906787395
1386,5.7010502099934406e+17,“@united: @MelanieSpring We'll see what we can do. ^KN” We are running! Most of this plane is running. Thanks for the help!,pos,-0.012330065481364727
1387,5.70104913390207e+17,"@united yes, but still now answers. Many have not had their luggage for 3 days! Unacceptable!!",neg,-0.010960027575492859
1388,5.7010474374741606e+17,@united what is that going to do for you? Nothing just like you always do,neg,-0.010526786558330059
1389,5.7010470424130765e+17,@USAirways flt 1820 2rsw could have extended the courtsey of waiting 2min 4 10 of us.... gates closed in r faces.  Ur fired,neg,-0.01117956917732954
1390,5.701045446229811e+17,@USAirways - thanks however I feel like the system has failed me -- what is the solution?,neg,-0.011139989830553532
1391,5.701039086071357e+17,"@AmericanAir If SNA curfew causes diversion, do you provide transportation from LAX? On AA1237 now, pilot not sure if we have time.",neg,-0.01184691209346056
1392,5.7010355931808154e+17,Why doesn't @AmericanAir allow for conversations between upset customers and their customer service?  #worstcustomerserviceever,neg,-0.010601085610687733
1393,5.701030123806679e+17,"@SouthwestAir hey remember that time you lost my husbands bags? I do. 

#filmjobnoequipment 
#nowarmclothes",neg,-0.010878368280827999
1394,5.701028667545928e+17,@AmericanAir  it's not cool that my flight was Cancelled Flightled after sitting on the plane for over an hour. 👎😡✈️ #notahappycustomer #leavingtomm,neg,-0.01210201159119606
1395,5.7010272584257536e+17,@united I sent in my feedback.  Thank you.,neu,-0.01021982915699482
1396,5.7010270873419776e+17,@JetBlue the worst flying experience I've ever suffered through. I'd appreciate my money back.,neg,-0.012564714066684246
1397,5.701026692993516e+17,"@AmericanAir no, you should do something about everything happened yesterday...",neg,-0.009975017048418522
1398,5.7010225156327424e+17,@AmericanAir  and I forgot about that lounge!😂,neu,-0.008752511814236641
1399,5.7010191040294086e+17,"@AmericanAir Thanks! Bleh, disconnected! Let's try this again!!",neg,-0.010656865313649178
1400,5.70101817041748e+17,@united plus what about food? And taxis?,neg,-0.008979486301541328
1401,5.7010180370808006e+17,@AmericanAir appreciate it!!,pos,-0.008453954942524433
1402,5.701017779340861e+17,"@AmericanAir I love the Admiral Clubs! Thanks, hey can you follow me?",pos,-0.010068974457681179
